n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
31268353,8.49769275669,49.7841141477,substation,110000,50,Umspannwerk Biebesheim,EWR Netz GmbH,
147521567,8.58869053016,49.8155140536,substation,220000;110000,50,Umspannanlage Pfungstadt,RWE,
154225739,8.4870061571,49.8333782293,station,0,,Umspannwerk Goddelau,SWM-Netze EnRM,
263730690,8.7083199588,50.0332871244,substation,0,,,,
44158873,9.09289159201,49.9857807713,substation,110000;15000,50;16.7,Umrichterwerk Aschaffenburg,DB_Energie,
148523406,8.78830188147,50.1037456048,substation,110000;15000,16.7,Unterwerk Offenbach am Main,DB Energie GmbH,
23284340,8.77244299146,49.9746686762,substation,380000;220000;110000,,Umspannwerk Urberach,RWE,
147698184,8.48425012022,50.5607320493,substation,110000;20000,50,Umspannwerk Wetzlar,,
24536211,8.48009531391,50.590920483,substation,380000;110000,,Umspannwerk Aßlar,E.ON Mitte AG,
146735116,9.40967388987,50.3000531894,station,0,,Umspannwerk Bad Soden,ÜWAG,
40382025,9.54009824978,50.3533621338,substation,110000,50,,,
145628245,9.29432720701,50.2361381957,station,0,,Umspannwerk Wächtersbach,E.on Netz,
147480077,8.02813856708,50.2416360496,substation,110000,50,,,
50898216,8.06573800405,50.4060681729,substation,380000;110000,,Station Limburg,Amprion,
160929294,9.74672106677,50.9856623944,substation,110000,,Rotenburg,,
29309786,9.74615085631,50.9168400022,substation,380000;110000,50,Mecklar,EON_Netz,
68505892,9.88418704198,51.1496312205,substation,110000,,Waldkappel,EON_Netz,
68505893,9.91044038886,51.0532360033,substation,110000,50,Umspannwerk Sontra,EON_Mitte,
61670585,9.79207435395,50.9635312939,substation,110000,,Bebra,EON_Netz,
97877385,9.58903323706,51.0625090579,substation,0,,Neumorschen,EON_Netz,
165849891,9.72159062725,51.1923933739,substation,110000,,Umspannwerk Hessisch Lichtenau,,
97877386,9.52664595319,51.12384289,substation,0,,Umspannwerk Melsungen,EON_Netz,
35406351,9.7898060764,50.9755930853,substation,110000;15000,16.7,Unterwerk Bebra,DB_Energie,
28909762,9.2886242182,50.2456503387,substation,110000;15000,16.7,Unterwerk Wächtersbach,DB_Energie,
146406047,9.57198323356,50.419016641,substation,110000;15000,16.7,Unterwerk Flieden,DB_Energie,
146670556,9.2840521342,51.0520902911,substation,110000;15000,50;16.7,Umformerwerk Borken,DB Energie GmbH,
156673636,9.2593838482,51.0603668962,substation,380000;110000,50,Umspannwerk Borken,TenneT,
28685459,8.69814028492,50.6986605854,substation,110000;15000,16.7,Unterwerk Fronhausen,DB_Energie,
27576354,8.55806887478,50.1035736309,substation,110000;15000,16.7,Unterwerk Frankfurt-Höchst,DB Energie GmbH,
25117377,8.5971340941,50.1416195322,substation,110000;15000,16.7,Unterwerk Frankfurt-Rödelheim,DB Energie GmbH,
104449163,8.77376404067,50.3245226017,substation,110000;15000,16.7,Unterwerk Friedberg,DB_Energie,
35359141,9.92551298661,51.3762083741,substation,110000;15000,16.7,Unterwerk Eichenberg,DB_Energie,
147698192,8.42562180789,50.5373084189,substation,110000,50,,,
31024388,8.32249011694,50.4575135546,substation,0,,110/20kV UW Essershausen,E.ON Netz,
193672726,8.81041860692,50.059337267,station,0,,,,
