n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
288142977,-72.4419086558,43.1325821887,substation,0,,,,
141116805,-72.1672873366,42.8299107607,substation,115000,,Monadnock Substation,,
141116797,-72.2861338071,42.929612178,substation,115000,,Keene Substation,,
134861262,-71.8437196443,42.5505890379,substation,115000;69000,60,,,
88556810,-70.7786812938,43.0929093462,substation,0,,,,
383405172,-70.7859045474,43.0974299572,substation,115000,60,Newington 115kV Substation,,
39197835,-71.340286298,42.9026392087,substation,115000,,Scobie Pond 115kV Substation,PSNH,
81936800,-70.8132155886,43.0422535903,substation,0,,,,
50320663,-71.3834936478,42.8785673272,substation,0,,Mammoth Road Substation,,
50321455,-71.4319460617,42.8913623327,substation,0,,Watts Brook Substation,,
81628921,-71.2371583158,42.9364175652,substation,0,,Chester Substation,,
119877999,-71.4292977395,42.7766696362,substation,115000,60,Power Street Substation,,
39197836,-71.3422591961,42.9045694132,substation,345000;115000,,Scobie Pond 345kV Substation,PSNH,
51101590,-71.4314153575,42.9531786658,substation,0,,,,
81632528,-70.8868159054,43.0088353143,substation,0,,,,
50330898,-71.4877672474,42.8713551682,substation,0,,,,
83892391,-71.5690221504,43.0158684635,generator,0,,Greggs Falls Substation,,
141116821,-71.6601479313,43.0324407444,substation,115000,,,,
141116823,-71.9260171271,43.1119659715,substation,115000,,,,
141078307,-72.3177189724,42.8734164782,substation,115000,,Swanzey Substation,,
141078311,-72.3845862539,42.7930356299,substation,115000,,Westport Substation,,
50329512,-71.4289000819,42.7746789738,sub_station,0,,Hudson Substation,,
81855154,-70.9312897979,43.1602610941,substation,115000,60,Madbury Substation,,
114913874,-70.8634746114,43.1981665179,substation,0,,Dover Substation,,
81529768,-71.1848037051,43.1417445083,substation,345000;115000,60,Deerfield Substation,,
42674098,-71.4543721266,42.764989281,substation,115000,60,Bridge Street Lower Substation,,
301152338,-70.7872308768,43.0948093201,substation,0,,,,
82806080,-71.4731757571,43.0031480336,substation,0,,,,
50321861,-71.4614804259,42.9055981894,substation,0,,,,
220626781,-70.961320983,43.3114822641,substation,0,,,,
141078306,-72.1482889231,42.8003698855,substation,345000;115000,60,Fitzwilliam Substation,,
101817259,-71.5928288338,42.8090272822,substation,345000;34500,60,Amherst Substation,,
138912070,-72.5185855586,42.7830079631,substation,345000,,Vernon VT Substation,VELCO,
135200088,-72.468402472,42.6111729222,substation,345000,,Northfield Substation,,
81823632,-70.8538831015,42.9007189105,substation,345000,60,,,
368310186,-70.8689252215,42.9498234183,substation,345000;34500,60,Timber Swamp Substation,,
84790909,-70.7924209748,43.0981054055,substation,345000,60,Newington 345kV Substation,,
162312930,-70.9724233973,42.8329496155,substation,345000;115000,60,West Amesbury Substation,,
399003558,-70.8493029706,42.8990200148,plant,0,,Seabrook Nuclear Power Plant,,
84790911,-70.7911504271,43.0994657863,generator,0,,Newington Station,,
