l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,26750976,37041671,110000,6,line,50,-SfN-Grb 4- Wl-SfN 2-SfN-Grb 4-SfS-Grb 3- SfN-Grb 4,EON_edis,18435.0,,,,,Yes
2,26750976,41768225,110000,6,line,50,Wl-SfN 2- SfS-Grb 3-Wl-SfN 2- Wl-SfS 1-Thy-SfW2- SfS-Grb5-SfN-Grb 4-SfS-Grb 3- SfN-Grb 4,EON_edis,28682.0,,,,,Yes
3,26750976,80261805,110000,6,line,50,Wl-SfN 2- SfS-Grb 3--SfS-Grb 3- Wl-SfS 1-SfN-Grb 4-SfS-Grb 3- SfN-Grb 4,EON_edis,25734.0,,,,,Yes
4,26750976,54278446,110000,6,line,50,Wl-SfN 2- SfS-Grb 3-SfS-Grb 3- Wl-SfN 2-SfN-Grb 4-SfS-Grb 3- SfN-Grb 4,EON_edis,17046.0,,,,,Yes
5,26750976,27704199,110000,6,line,50,PoS-Gel 4-Grb-PoS 2-Tel-Sed 3-Tel-Sed 3-Grb-PoS 2-Grb-PoS 2-PoS-Gel 4,EON_edis,12352.0,,,,,Yes
6,26750976,27866190,110000,6,line,50,Tel-Sed 3-Sed-Gel 5-PoS-Gel 4-Tel-Sed 3-PoS-Gel 4-Sed-Gel 5-Grb-PoS 2-Tel-Sed 3-Grb-PoS 2,EON_edis,21332.0,,,,,Yes
7,26750976,66111022,110000,6,line,50,Tel-Sed 3-PoS-Gel 4-Grb-PoS 2-Tel-Sed 3-Tel-Sed 3-Grb-PoS 2-Tel-Sed 3-Sed-Gel 5,EON_edis,26007.0,,,,,Yes
8,26750976,194820159,110000,6,line,50,Tel-Sed 3-Grb-Tel 1-Grb-PoS 2,EON_edis,7498.0,,,,,Yes
9,26750976,29331499,110000,6,line,50,Grb-Thy 4-Grb-Thy 3- Grb-Thy 4-Grb-Thy 3-Grb-Thy 4-Grb-Thy 3,EON_edis,14412.0,,,,,Yes
10,26750976,27693035,110000,6,line,50,Grb-Thy 4--Grb-Thy 3-Grb-Thy 4,EON_edis,1978.0,,,,,Yes
11,174342158,234155830,110000,6,line,,,,5067.0,,,,,
12,174342158,175053862,110000,6,line,50,,enviaM,19300.0,,,,,Yes
13,174342158,174506862,110000,6,line,50,,enviaM,20585.0,,,,,
14,369532948,236968677,110000,6,line,50,,EON_edis,8911.0,,,,,Yes
15,369532948,88220973,110000,6,line,50,,EON_edis,21818.0,,,,,Yes
16,369532948,59707532,110000,6,line,50,-3-6,EON_Avacon-EON_edis,65293.0,,,,,Yes
17,369532948,235163912,110000,6,line,50,,EON_edis,47526.0,,,,,Yes
18,369532948,235163905,110000,6,line,50,,EON_edis,43715.0,,,,,Yes
19,369532948,369520756,110000,6,line,50,,EON_edis,43729.0,,,,,Yes
20,369532948,233114957,110000,6,line,50,,EON_edis,38529.0,,,,,Yes
21,369532948,210507521,110000,6,line,50,,EON_edis,32815.0,,,,,Yes
22,369532948,137884112,110000,6,line,50,,EON_edis,26756.0,,,,,Yes
23,369532948,236968674,110000,6,line,50,,EON_edis,8880.0,,,,,Yes
24,369532948,99417004,110000,6,line,50,-KY-- NP,EON_edis,5112.0,,,,,Yes
25,369532948,236968681,110000,3,line,50,,EON_edis,123.0,,,,,
26,257429534,205969534,110000,3,line,50,,E.ON edis AG,96.0,,,,,
27,257429534,55694205,110000,6,line,50,,E.ON edis AG,7528.0,,,,,Yes
28,257429534,257429543,110000,6,line,50,,E.ON edis AG,4935.0,,,,,Yes
29,257429534,210973107,110000,10,line,50,-Ri-SWB 1- Ri-SWB 2-Ri-SWB 1+2- Muldenstein - Kirchmöser 1+2,EON_edis- DB_Energie-EON_edis-E.ON edis AG,47685.0,,,,,Yes
30,257429534,50661494,110000,10,line,50,-Ri-SWB 1- Ri-SWB 2-Ri-SWB 1+2- Muldenstein - Kirchmöser 1+2,EON_edis- DB_Energie-EON_edis-E.ON edis AG,57512.0,,,,,Yes
31,257429534,50661481,110000,10,line,50,-Ri-SWB 1- Ri-SWB 2-Ri-SWB 1+2- Muldenstein - Kirchmöser 1+2,EON_edis- DB_Energie-EON_edis-E.ON edis AG,62252.0,,,,,Yes
32,257429534,149631265,110000,10,line,50,-Ri-SWB 1- Ri-SWB 2-Ri-SWB 1+2- Muldenstein - Kirchmöser 1+2,EON_edis- DB_Energie-EON_edis-E.ON edis AG,57702.0,,,,,Yes
33,257429534,157520746,110000,10,line,50,-Ri-SWB 1- Ri-SWB 2-Ri-SWB 1+2- Muldenstein - Kirchmöser 1+2-Abzweig Uw Borne,EON_edis- DB_Energie-DB_Energie-EON_edis-E.ON edis AG,31366.0,,,,,Yes
34,257429534,28776902,110000,6,line,50,-Ri-SWB 1- Ri-SWB 2-Muldenstein 2-Muldenstein - Kirchmöser,DB_Energie-EON_edis-E.ON edis AG,61620.0,,,,,Yes
35,257429534,56049285,110000,6,line,50,-Ri-SWB 1- Ri-SWB 2,EON_edis-E.ON edis AG,25303.0,,,,,Yes
36,257429534,209794462,110000,6,line,50,,E.ON edis AG,5797.0,,,,,Yes
37,29331499,29331392,110000,3,cable,50,Erdkabel,,110.0,,,,,
38,29331499,29331528,110000,6,line,,MA 5/6-MA 5/6- MA 7/8-MA 7/8,Vattenfall_Europe_Transmission-50Hertz,252.0,,,,,Yes
39,29331499,156347503,110000,6,line,50,Thy-Wl 1- Thy-Wl 2-,EON_edis,13888.0,,,,,Yes
40,29331499,202805462,110000,6,line,50,Thy-Wl 1- Thy-Wl 2-,EON_edis,28093.0,,,,,Yes
41,29331499,50761702,110000,6,line,50,Thy-Lu 2-Thy-Lu 1-Thy-Lu 2,EON_edis,25666.0,,,,,Yes
42,29331499,51784002,110000,6,line,50,Thy-GK 1- Thy-GK 2-,EON_edis,12571.0,,,,,Yes
43,29331499,156354808,110000,12,line,50,Thy-GK 1- Thy-GK 2-,EON_edis,37611.0,,,,,Yes
44,29331499,75502743,110000,12,line,50,Thy-GK 1- Thy-GK 2--Thy-GK 1-Thy-GK 2,EON_edis,29979.0,,,,,Yes
45,46829616,27527457,110000,,cable,50,,Stromnetz Berlin,2347.0,,,,,
46,149737521,78334391,110000,6,line,50,EhsP-FFA1-EhsP-FFA2,E.ON edis AG,7673.0,,,,,
47,149737521,109696878,110000,6,line,50,EhsP-FFA1-EhsP-FFA2,E.ON edis AG,2981.0,,,,,
48,123224128,50928244,110000,6,line,50,Füb-Pr 1-Füb-Pr 1- Klw-Pr 4,EON_edis,14308.0,,,,,
49,123224128,369651846,110000,6,line,50,Füb-Pr 1-Füb-Pr1-Füb-Klw2-Füb-Pr 1- Klw-Pr 4-Füb-Pr1,EON_edis,41365.0,,,,,Yes
50,123224128,25736777,110000,6,line,50,Füb-Pr 1-Füb-Klw2-Klw-Pr4-Füb-Pr 1- Klw-Pr 4,EON_edis,11497.0,,,,,
51,132239443,285889017,110000,3,line,50,Wu-UND 2,EON_edis,43.0,,,,,
52,20562009,24477871,110000,12,line,50,MOW-BIN-808- 815- 816- 817,Stromnetz Berlin,2460.0,,,,,Yes
53,20562009,40895836,110000,3,cable,50,,Stromnetz Berlin,103.0,,,,,
54,25835623,30151911,110000,6,line,50,-Nhg-Bau 1- Nhg-Bau 2,EON_edis,7398.0,,,,,Yes
55,25835623,215092049,110000,6,line,50,-Nhg-Bau 1- Nhg-Bau 2,EON_edis,18002.0,,,,,Yes
56,25835623,32996487,110000,6,line,50,-Bau-Klf 2-Klf-Nho 4-Bau-Füb 1-Klf-Nho 4-Bau-Füb 1- Bau-Klf 2,EON_edis,21043.0,,,,,Yes
57,25835623,55251124,110000,6,line,50,-Bau-Füb 1- Klf-Nho 4-Bau-Füb 1-Bau-Füb 1- Bau-Klf 2,EON_edis,27375.0,,,,,Yes
58,25835623,29286029,110000,6,line,50,-Bau-Füb 1- Klf-Nho 4-Bau-Füb 1-Bau-Füb 1- Bau-Klf 2,EON_edis,43663.0,,,,,Yes
59,25835623,369651846,110000,6,line,50,-Bau-Füb 1-Nho-Füb 5-Bau-Füb 1- Klf-Nho 4-Bau-Füb 1-Bau-Füb-Bau-Füb 1- Bau-Klf 2,EON_edis,71259.0,,,,,Yes
60,25835623,164950715,110000,6,line,50,-Bau-Füb 1- Bau-Klf 2,EON_edis,8909.0,,,,,Yes
61,50661481,50761702,110000,6,line,50,,EON_edis,17065.0,,,,,Yes
62,32977008,29331392,110000,4,line,0,Neuhof 2-Thyrow - Neuhof-Thyrow 1,DB_Energie,20227.0,,,,,Yes
