n_id,longitude,latitude,type,voltage,frequency,name,operator
288142977,-72.4419086651,43.1325821823,substation,None,,,
141116805,-72.1672873369,42.8299107521,substation,115000,,Monadnock Substation,
141116797,-72.286133786,42.9296121842,substation,115000,,Keene Substation,
134861262,-71.8437196399,42.5505890335,substation,115000-69000,60,,
88556810,-70.7786812837,43.0929093203,substation,None,,,
383405172,-70.7859045474,43.0974299572,substation,115000,60,Newington 115kV Substation,
39197835,-71.3402862894,42.902639196,substation,115000,,Scobie Pond 115kV Substation,PSNH
81936800,-70.8132155886,43.0422535903,substation,None,,,
50320663,-71.3834935965,42.8785673176,substation,None,,Mammoth Road Substation,
50321455,-71.4319460349,42.8913623363,substation,None,,Watts Brook Substation,
81628921,-71.2371582913,42.9364175649,substation,None,,Chester Substation,
119877999,-71.4292977395,42.7766696362,substation,115000,60,Power Street Substation,
39197836,-71.3422591885,42.9045693979,substation,345000-115000,,Scobie Pond 345kV Substation,PSNH
51101590,-71.4314153423,42.9531786592,substation,None,,,
81632528,-70.8868158889,43.0088353162,substation,None,,,
50330898,-71.4877672299,42.8713551621,substation,None,,,
83892391,-71.5690221431,43.0158684734,generator,None,,Greggs Falls Substation,
141116821,-71.6601479147,43.0324407356,substation,115000,,,
141116823,-71.9260171271,43.1119659715,substation,115000,,,
141078307,-72.3177189724,42.8734164782,substation,115000,,Swanzey Substation,
141078311,-72.3845862272,42.7930356376,substation,115000,,Westport Substation,
50329512,-71.4289000559,42.774678981,sub_station,None,,Hudson Substation,
81855154,-70.9312897617,43.1602610974,substation,115000,60,Madbury Substation,
114913874,-70.8634745894,43.1981665274,substation,None,,Dover Substation,
81529768,-71.1848037168,43.1417444789,substation,345000-115000,60,Deerfield Substation,
42674098,-71.4543721266,42.764989281,substation,115000,60,Bridge Street Lower Substation,
301152338,-70.7872308694,43.094809327,substation,None,,,
82806080,-71.4731756893,43.0031480361,substation,None,,,
50321861,-71.4614803941,42.9055981776,substation,None,,,
220626781,-70.9613209867,43.3114822416,substation,None,,,
141078306,-72.1482888933,42.8003698769,substation,345000-115000,60,Fitzwilliam Substation,
101817259,-71.5928288105,42.8090272824,substation,345000-34500,60,Amherst Substation,
138912070,-72.5185855496,42.7830079658,substation,345000,,Vernon VT Substation,VELCO
135200088,-72.4684024533,42.6111729216,substation,345000,,Northfield Substation,
81823632,-70.8538831015,42.9007189105,substation,345000,60,,
368310186,-70.8689252215,42.9498234183,substation,345000-34500,60,Timber Swamp Substation,
84790909,-70.7924209639,43.0981053935,substation,345000,60,Newington 345kV Substation,
162312930,-70.9724233705,42.832949619,substation,345000-115000,60,West Amesbury Substation,
399003558,-70.8493029593,42.8990200194,plant,None,,Seabrook Nuclear Power Plant,
84790911,-70.7911504082,43.0994657904,generator,None,,Newington Station,
