n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
48676864,37.3843185318,55.7245567692,sub_station,0,,,,
27752534,37.4408153346,55.6996142324,substation,0,,"Электроподстанция №214 ""Очаково"" 500кВ",,
176029697,32.6096447405,60.0378602411,substation,0,,,,
169809022,32.6269139911,60.1311054283,substation,0,,,,
85460311,38.913305504,45.0549684658,substation,0,,,,
45922590,38.9430383762,45.0591145149,substation,110000;10000,,"ПС 110/10 кВ ""Тургеневская""",Кубаньэнерго,
105070608,45.3114550907,54.2686794068,substation,110000;10000,,ПС 110/10 кВ Большая Елховка,ОАО «МРСК Волги»,
96283635,45.2432355812,54.2021737988,substation,110000;6000,,ПС 110/6 кВ Восточная,ОАО «МРСК Волги»,
174726316,45.4653955409,54.3172752459,substation,110000;10000,,ПС 110/10 кВ Пятина,ОАО «МРСК Волги»,
105070661,45.283740757,54.322450918,substation,110000;10000;3000,,ЭЧЭ «46 км»,,
452197323,45.7704135789,54.483299337,substation,110000;10000,,ПС 110/10 кВ Тепловка,ОАО «МРСК Волги»,
276080500,45.8441808485,54.4553298341,substation,220000;110000;10000,,ПС 220/110/10 кВ Комсомольская,ОАО «МРСК Волги»,
276080485,45.3847969355,54.4294287822,substation,110000;35000;10000,,ПС 110/35/10 кВ Ромоданово,ОАО «МРСК Волги»,
104554513,52.4932324783,55.7165627944,station,0,,,,
67498838,52.5245818646,55.721079227,station,0,,ПС Заводская,,
93482528,52.4753820391,55.7409489901,station,0,,,,
320965592,52.527135395,55.8616463045,substation,0,,,,
162611222,34.3237431169,61.7703646291,substation,0,,,,
164224743,34.3988231627,61.7485643783,substation,0,,,,
96701949,33.8260523841,45.0729099914,station,0,,,,
92372319,33.9293000317,45.0410940425,substation,0,,,,
130798960,33.6096602128,45.1450450038,substation,110000;35000;10000,50,ПС 110/35/10 кВ «Саки,,
147523573,33.7533112321,45.0767794988,station,0,,,,
198008863,73.305583578,54.859392737,station,0,,,,
198009967,73.3034847962,54.8736027129,station,0,,,,
376340520,39.8274142895,57.6221578676,substation,0,,,,
50339766,39.8226972825,57.617408821,station,0,,ПС Перекоп 110/6 кВ,МРСК-1,
117287943,39.7989122383,57.5657853094,substation,110000;35000;6000,50,ПС НПЗ 110/35/6кВ,МРСК-1,
129923050,39.8558803945,57.6157664031,substation,110000;6000,50,ПС Которосль 110/6кВ,МРСК-1,
44153188,39.8681622552,57.6422964372,substation,110000;6000,50,ПС Северная 110/6/6кВ,МРСК-1,
